search_no,search_term,name_playlist,link_playlist,mood_mapping,playlist_no
4,Electronic Enchantment songs,Dance & Electronic Music | YouTube Audio Library,https://www.youtube.com/watch?v=k8Huo4m_LE8&list=PLzCxunOM5WFIBEfixsIWyqPpaABQ5S8HD,Electronic Enchantment: euphoria : depression,8
4,Electronic Enchantment songs,Classic Detroit Techno,https://www.youtube.com/watch?v=Vz0npX_ajzc&list=PLyJJ2yDge-AyzyR7z3b0A8R0zrXYrO9Uu,Electronic Enchantment: euphoria : depression,9
4,Electronic Enchantment songs,BDO Enhancing music,https://www.youtube.com/watch?v=4Q46xYqUwZQ&list=PLup0CP69_GenCS-2BvI3A1Vpzd81b00Jm,Electronic Enchantment: euphoria : depression,10
4,Electronic Enchantment songs,vibe/enchantment music,https://www.youtube.com/watch?v=uiUAq4aVTjY&list=PL_8MM-AikgVQgzInLVR84Ekqi6E177ldp,Electronic Enchantment: euphoria : depression,11
4,Electronic Enchantment songs,Electronic Music (Great Stuff),https://www.youtube.com/watch?v=bvaL_ohykUg&list=PLO3pZ-GZwmMA8NMHVm6LNfaOymL85Jhbv,Electronic Enchantment: euphoria : depression,12
4,Electronic Enchantment songs,Electronic Brazil Hits,https://www.youtube.com/watch?v=455BrnaZN94&list=RDCLAK5uy_kFd1iE505__CqqloXKUTDSaL263ckon2E&start_radio=1,Electronic Enchantment: euphoria : depression,13
4,Electronic Enchantment songs,Electronic Music Performance Techniques with Rishabh Rajan,https://www.youtube.com/watch?v=X41MWmN2fI8&list=PL1wHeEmBdcWRA1ddyyNsCOXhUzEOjf9Ai,Electronic Enchantment: euphoria : depression,14
4,Electronic Enchantment songs,Top 50 dance and electronic music videos United States,https://www.youtube.com/watch?v=dcbTsDWjEhM&list=PL4fGSI1pDJn4rBU0RHnR6-b1_uE20CzRH,Electronic Enchantment: euphoria : depression,15
5,Nostalgic Nights songs,2000 - 2010 Hits : Nostalgia Bollywood Songs,https://www.youtube.com/watch?v=wDIrpvH8MzE&list=PLgneFNebuPpeH8RVvHxVinWTioZCuhMAD,Nostalgic Nights: reminiscence : detachment,1
5,Nostalgic Nights songs,Fnaf Nostalgic Songs,https://www.youtube.com/watch?v=l18A5BOTlzE&list=PLjOqJSB7dMyK9FC63fhlLJY6jCIz8xrcZ,Nostalgic Nights: reminiscence : detachment,2
5,Nostalgic Nights songs,OLD ASS NIGHTCORE,https://www.youtube.com/watch?v=cvaIgq5j2Q8&list=PL5qXa9xbuolOlZAMvPQBL6i5CnxR8ctvm,Nostalgic Nights: reminiscence : detachment,3
5,Nostalgic Nights songs,90's Love Songs,https://www.youtube.com/watch?v=WQnAxOQxQIU&list=PLNMTXgsQnLlCAYdQGh3sVAvun2hWZ_a6x,Nostalgic Nights: reminiscence : detachment,4
5,Nostalgic Nights songs,Tamil Melodies Songs - Evergreens,https://www.youtube.com/watch?v=9smIgRhWpHU&list=PL2WDrOkJHGRsEWWDiHfQujGm8XwTQGryu,Nostalgic Nights: reminiscence : detachment,5
5,Nostalgic Nights songs,random hits 90's and 2000`s playlist,https://www.youtube.com/watch?v=MrTz5xjmso4&list=PLcLtbK8Nf64InyudI1rnYwwRbCr08yup_,Nostalgic Nights: reminiscence : detachment,6
5,Nostalgic Nights songs,2000's Emo,https://www.youtube.com/watch?v=psuRGfAaju4&list=PLauce8rqVbYzfKsCa2C2Fmyvs95k7L-Ye,Nostalgic Nights: reminiscence : detachment,7
5,Nostalgic Nights songs,nostalgic fnaf songs,https://www.youtube.com/watch?v=oi3ssgn_-WU&list=PLbjDgbUo3GFuQ-7ATij_9kVpEb4LTbxsK,Nostalgic Nights: reminiscence : detachment,8
5,Nostalgic Nights songs,"BEST OLD SCHOOL - SLOW JAMS, MIX R&B & SOUL 70'S, 80'S & 90'S",https://www.youtube.com/watch?v=k2C5TjS2sh4&list=PLt4bWvuRKY7qZioXqav-pDY1RYiLnbvOZ,Nostalgic Nights: reminiscence : detachment,9
5,Nostalgic Nights songs,All old gacha songs (NOSTALGIA),https://www.youtube.com/watch?v=XS4HqnDi64I&list=PLmzHrTvAh75YGS-esEgqvZLb7hn9Wq9B6,Nostalgic Nights: reminiscence : detachment,10
5,Nostalgic Nights songs,2010 Nostalgia Music - Nostalgic Early 2010 Songs (Old Nostalgic Songs Playlist),https://www.youtube.com/watch?v=RBumgq5yVrA&list=PL_v-Ch8iZlzIFqCPJWMpCJyYlSHzAcEMI,Nostalgic Nights: reminiscence : detachment,11
5,Nostalgic Nights songs,Malayalam late 90s early 2000s hits,https://www.youtube.com/watch?v=8vSSo2i9imA&list=PLs0evDzPiKwAyJDAbmMOg44iuNLPaI4nn,Nostalgic Nights: reminiscence : detachment,12
5,Nostalgic Nights songs,Emo High School Nostalgic Shit (2004-2008),https://www.youtube.com/watch?v=4ldjbjwim4k&list=PLakydNZIBqALfM0yquOEOPkikJ9j0_m1D,Nostalgic Nights: reminiscence : detachment,13
5,Nostalgic Nights songs,Nostalgic Hindi Album Songs,https://www.youtube.com/watch?v=DH2sQ_je5v8&list=PL30iNXL-VuY-KRyH5BshYOqiew76ElHvO,Nostalgic Nights: reminiscence : detachment,14
5,Nostalgic Nights songs,Songs that 2000’s kids will get nostalgic for,https://www.youtube.com/watch?v=RgKAFK5djSk&list=PLPuNWdTnt4Dmr3aPf1W73pMyT4Zla-cLg,Nostalgic Nights: reminiscence : detachment,15
6,Harmonic Hope songs,Harmonic Egg Music,https://www.youtube.com/watch?v=23Bs8mKbSPU&list=PLW5sxcnCkCYskWyom_I4IkgxfdMbxp3xX,Harmonic Hope: optimism : pessimism,1
6,Harmonic Hope songs,Songs of hope and inspiration,https://www.youtube.com/watch?v=ABgnivE-caU&list=PLv3_uyCdrULHwdM3kpwHFTcG_efrlyNFZ,Harmonic Hope: optimism : pessimism,2
6,Harmonic Hope songs,Beautiful symphonic metal ballads,https://www.youtube.com/watch?v=smiFk6KHr_8&list=PLoa_wlFpWA7NbNQU3DX0oaWgQssoy-IQt,Harmonic Hope: optimism : pessimism,3
6,Harmonic Hope songs,Saint Seiya Symphonic Video Orchestra HD,https://www.youtube.com/watch?v=Bao1iwcHkVk&list=PL8U8b-DoBRj0pBYDNThZcm-c25aFIQj9u,Harmonic Hope: optimism : pessimism,4
6,Harmonic Hope songs,A Night At The Symphony,https://www.youtube.com/watch?v=10IoEUE0__Q&list=PLyOJSTHFAIia4FyPvxVbWb8U-ZYUfdqPL,Harmonic Hope: optimism : pessimism,5
6,Harmonic Hope songs,No Copyright Piano (Background Music),https://www.youtube.com/watch?v=98N305HvFUg&list=PL8hapc2gtF5Fo03eEnfp-t34aLkXdzI0L,Harmonic Hope: optimism : pessimism,6
6,Harmonic Hope songs,Harmonic Music,https://www.youtube.com/watch?v=9bf2vh9kQ84&list=PLLNXUA6LDUwheVJp6tnEOZK-tXIwMkGlI,Harmonic Hope: optimism : pessimism,7
6,Harmonic Hope songs,BALDUR'S GATE 3 Original Soundtrack - [PLAYLIST],https://www.youtube.com/watch?v=Vofkw9-O18c&list=PLi1CK-rsvz1Nfz83RMBp_9YaIgBWd0l9x,Harmonic Hope: optimism : pessimism,8
6,Harmonic Hope songs,Harmonic Interval Songs,https://www.youtube.com/watch?v=BePfzCOMRZQ&list=PLyoshu65BHyoaIwFLXXRUECDHgeLAvvcy,Harmonic Hope: optimism : pessimism,9
6,Harmonic Hope songs,MODERN ROCKABILLY,https://www.youtube.com/watch?v=4wY480ZII18&list=PLLr77o1sGeiSyC0Oiovu-HKepemjPUEeH,Harmonic Hope: optimism : pessimism,10
6,Harmonic Hope songs,Harmonic SerenadeENOMEMNeutral Music,https://www.youtube.com/watch?v=ZhzFxkTgWww&list=PLSlxwKI3nnzq7xpnrFGbv_59NKKVp5tSS,Harmonic Hope: optimism : pessimism,11
6,Harmonic Hope songs,Alan Walker - All Songs,https://www.youtube.com/watch?v=Oj18EikZMuU&list=PLrxXqHDadmdcBen3zGdAWiGSVOcS0JfMK,Harmonic Hope: optimism : pessimism,12
6,Harmonic Hope songs,Harmonic Journeys Lofi Chill Music,https://www.youtube.com/watch?v=fj29E0hPVIU&list=PLY7vqQWEYVcmjxfNFjQAEFr5Y9cglBjE1,Harmonic Hope: optimism : pessimism,13
6,Harmonic Hope songs,Most Harmonic music,https://www.youtube.com/watch?v=5jpTraSi3lw&list=PLB54c3Beb9Ul8HxtZ25-7zw-vjgh5pWks,Harmonic Hope: optimism : pessimism,14
6,Harmonic Hope songs,Songs of Hope,https://www.youtube.com/watch?v=lsIpGiz3SfQ&list=PLl8fDKGhAQpHKJTeKuEez9PyMOKvu2y9H,Harmonic Hope: optimism : pessimism,15
7,Melodic Memories songs,[Kingdom Hearts: Melody of Memory] All Songs / Proud / All Excellent,https://www.youtube.com/watch?v=f3diAesLatg&list=PLcvT6sHhJaeNkF2wqo6NErZdMhOAbOSum,Melodic Memories: nostalgia : forgetfulness,1
7,Melodic Memories songs,My favorite song - Melodic Memories -,https://www.youtube.com/watch?v=mv9cWgkpIZ4&list=PLXexoOY9g4SKzue3cBVgwRXDyUBoLHMbQ,Melodic Memories: nostalgia : forgetfulness,2
7,Melodic Memories songs,Old Hindi Songs 1940 to 1975,https://www.youtube.com/watch?v=yIzCBU0_LyY&list=PLafSq5UblCNWzrBiEOwBeIdoU8AFXfTqp,Melodic Memories: nostalgia : forgetfulness,3
7,Melodic Memories songs,Evergreen tamil melody hits,https://www.youtube.com/watch?v=AbKB9JZnFWM&list=PLcwMDkjf2adLfSUYJ9KsfXYU1g7u7Vqpe,Melodic Memories: nostalgia : forgetfulness,4
7,Melodic Memories songs,Feel good bollywood songs,https://www.youtube.com/watch?v=Cc_cNEjAh_Y&list=PL8U7gDbfLksNOQ-IbN_jfC9DVQYt4xXTo,Melodic Memories: nostalgia : forgetfulness,5
7,Melodic Memories songs,Kannada Best Melody Songs | #KannadaSongsHD | Kananda Melodious Songs HD | #KannadaSongsHD | Kannada Old Melody Songs HD | #KannadaRomanticSongsHD,https://www.youtube.com/watch?v=mTuPDGFboNU&list=PLjity7Lwv-zo0QYOdDVzVKTMTdpIVh6Xw,Melodic Memories: nostalgia : forgetfulness,6
7,Melodic Memories songs,Kannada Hits,https://www.youtube.com/watch?v=nlsLKA6hlVQ&list=PL6FD64B8559D2F005,Melodic Memories: nostalgia : forgetfulness,7
7,Melodic Memories songs,Old Melody Songs Telugu,https://www.youtube.com/watch?v=RMoUYGnu02w&list=PLB2VKvIUTa6xD-HvyWw0dyo3N0FlnDFX1,Melodic Memories: nostalgia : forgetfulness,8
7,Melodic Memories songs,Sad English Songs,https://www.youtube.com/watch?v=YQHsXMglC9A&list=PLbgl9Fi469m1GwI2YGtVPc9wSYtDSB9ao,Melodic Memories: nostalgia : forgetfulness,9
7,Melodic Memories songs,Best Sad Songs and Emotional Songs - Spotify Playlist 2024,https://www.youtube.com/watch?v=f4Y3b7un4LE&list=PLgzTt0k8mXzHcKebL8d0uYHfawiARhQja,Melodic Memories: nostalgia : forgetfulness,10
7,Melodic Memories songs,Kingdom Hearts: Melody of Memory OST,https://www.youtube.com/watch?v=Ptj6EABkBzs&list=PLuUSFdBe9Vn3gmLB06DPRp4epnrgZnqXP,Melodic Memories: nostalgia : forgetfulness,11
7,Melodic Memories songs,/Melodic/Memory Music/,https://www.youtube.com/watch?v=bSghnrBtvKM&list=PLbGJw-UIWXrXlIoOSx2Bv_UD-ZvA4srb6,Melodic Memories: nostalgia : forgetfulness,12
7,Melodic Memories songs,melodic memories Sing Along,https://www.youtube.com/watch?v=tpyRgmy7bjM&list=PLkBUglxGzsAbQAwpFcfOXAoXzJJ0_bWnb,Melodic Memories: nostalgia : forgetfulness,13
7,Melodic Memories songs,Hindi friendship songs,https://www.youtube.com/watch?v=xC1cj9zhh6k&list=PLeQy_74DHDrStMR59AGioUiYWI0evHUqK,Melodic Memories: nostalgia : forgetfulness,14
7,Melodic Memories songs,Night melody,https://www.youtube.com/watch?v=wVFvZ9TUsuA&list=PLvPOi5dMvMtzjr2mjwyLwUjr6DJparIqr,Melodic Memories: nostalgia : forgetfulness,15
8,Symphony of Serenity songs,01 Symphony Serenity H,https://www.youtube.com/watch?v=c4eBNeYzq2o&list=PLU43b74t4I8_Dn5rfmlNI7WBYhIU5CNju,Symphony of Serenity: tranquility : agitation,1
8,Symphony of Serenity songs,A Symphony of Serenity,https://www.youtube.com/watch?v=Ku2LT6ZxRHA&list=PL3hcd8TgejBXeTdODykk_7PIwY510bzN4,Symphony of Serenity: tranquility : agitation,2
8,Symphony of Serenity songs,Forest & Field Nature Sounds 🦋🌲 Serenity Symphony,https://www.youtube.com/watch?v=X0obzMaXf-g&list=PLT7iyCcYl9EusiSNLwII9dQydXDoYvGHh,Symphony of Serenity: tranquility : agitation,3
8,Symphony of Serenity songs,A Symphony of Serenity,https://www.youtube.com/watch?v=7ycnha7fJDY&list=PL8dE-sDkVDbbdxP6MMwB_mTfMZeksW70E,Symphony of Serenity: tranquility : agitation,4
8,Symphony of Serenity songs,"""Nature's Symphony: A Playlist for Serenity""",https://www.youtube.com/watch?v=y73v9jMovig&list=PLeK1U77wUpsRR0DRjr9EFBBe2NERKHuYr,Symphony of Serenity: tranquility : agitation,5
8,Symphony of Serenity songs,Serenity's Symphony: The Ultimate New Age Collection 2024,https://www.youtube.com/watch?v=C_wZ9ZBeRAo&list=PLF5Doh4gX-XwHDQ5mcW0tjgetmmXS4BkM,Symphony of Serenity: tranquility : agitation,6
8,Symphony of Serenity songs,Serenity Unveiled: Deep Relaxation Music for Inner Peace,https://www.youtube.com/watch?v=BjuR67seklc&list=PLgp2hbvR3AB46uLfKWw7mVaSNCjwBj7pF,Symphony of Serenity: tranquility : agitation,7
8,Symphony of Serenity songs,Serenity Songs,https://www.youtube.com/watch?v=BbfWRCQ3j6I&list=PLIYFylaTI3MxcJtX1G6beEKBAWAxZa_PL,Symphony of Serenity: tranquility : agitation,8
8,Symphony of Serenity songs,"""Melodic Escape: A Serenity Symphony Collection""",https://www.youtube.com/watch?v=ofiV7pA_sjk&list=PLbjjyx1LMH3r3EqrHGsH6A7VY5qwth4Dx,Symphony of Serenity: tranquility : agitation,9
8,Symphony of Serenity songs,TRANQUIL SERENITY - MUSIC AND NATURE IN HARMONY,https://www.youtube.com/watch?v=bzolC3LIDZU&list=PLZOhXif3n5QMi5gxy3KHSQYiJjvGmJq9l,Symphony of Serenity: tranquility : agitation,10
8,Symphony of Serenity songs,"Serenity Symphony: Relaxing Piano, Birds, and Water Sounds | Stress Relief, Study Focus, Deep Sleep",https://www.youtube.com/watch?v=S0J_tSvz_QY&list=PLT2M2rtmJ1PD70WfKA_Sa7jdacrv2gnNH,Symphony of Serenity: tranquility : agitation,11
8,Symphony of Serenity songs,Easter Serenity| A Symphony of Sacred Moments| Doctor Zenith & Official Artist Channel,https://www.youtube.com/watch?v=Nny_Ri1kJVE&list=PLt27lgIUnnnBl3ZAoDwZg3aoLbwBpLXmP,Symphony of Serenity: tranquility : agitation,12
8,Symphony of Serenity songs,Most Beautiful Blue Birds | Stunning Nature | Relaxing Birds Sound | Symphony of Serenity - No Music,https://www.youtube.com/watch?v=NiBxuTotbRI&list=PLg0LgrrspIF-Qbm_RXjpWZQeZalOzc84J,Symphony of Serenity: tranquility : agitation,13
8,Symphony of Serenity songs,Serenity,https://www.youtube.com/watch?v=gZRLkbB5DUY&list=PLE27AE19D5F0DD934,Symphony of Serenity: tranquility : agitation,14
8,Symphony of Serenity songs,"Serenity Unleashed: Nature's Symphony & Cozy Ambience | Ambient Sounds for Relaxation, Sleep, and Tranquility",https://www.youtube.com/watch?v=gmuIaUQSFFE&list=PLepr7iMsGQu_aPNcZM6ACfvhNwOi65oq5,Symphony of Serenity: tranquility : agitation,15
9,Disco Fever songs,70s Disco Music Hits Playlist - Best 1970s Disco Songs,https://www.youtube.com/watch?v=xFrGuyw1V8s&list=PLGBuKfnErZlAGTaM4VCcpOPCUjpQu0HmW,Disco Fever: joy : apathy,1
